1.001152 0.000519 6.282560
0.999421 0.049571 6.282560
0.995827 0.098521 6.282560
0.990342 0.147296 6.282560
0.981956 0.195657 6.282560
0.971206 0.243548 6.282560
0.958118 0.290853 6.282560
0.942724 0.337459 6.282560
0.925060 0.383253 6.282560
0.905171 0.428125 6.282560
0.883105 0.471968 6.282560
0.858912 0.514674 6.282560
0.832654 0.556142 6.282560
0.804393 0.596272 6.282560
0.774195 0.634966 6.282560
0.742136 0.672132 6.282560
0.708292 0.707680 6.282560
0.672744 0.741524 6.282560
0.635579 0.773584 6.282560
0.596885 0.803781 6.282560
0.556755 0.832043 6.282560
0.515288 0.858301 6.282560
0.472581 0.882494 6.282560
0.428740 0.904561 6.282560
0.383868 0.924451 6.282560
0.338074 0.942115 6.282560
0.291468 0.957511 6.282560
0.244164 0.970601 6.282560
0.196274 0.981355 6.282560
0.147914 0.989745 6.282560
0.099200 0.995753 6.282560
0.050251 0.999363 6.282560
0.001183 1.000566 6.282560
-0.047885 0.999361 6.282560
-0.096834 0.995750 6.282560
-0.145548 0.989741 6.282560
-0.193907 0.981349 6.282560
-0.241797 0.970594 6.282560
-0.289101 0.957502 6.282560
-0.335706 0.942105 6.282560
-0.381500 0.924440 6.282560
-0.426371 0.904549 6.282560
-0.470212 0.882480 6.282560
-0.512918 0.858287 6.282560
-0.554385 0.832027 6.282560
-0.594514 0.803764 6.282560
-0.633207 0.773567 6.282560
-0.670373 0.741507 6.282560
-0.705920 0.707662 6.282560
-0.739764 0.672114 6.282560
-0.771823 0.634948 6.282560
-0.802020 0.596253 6.282560
-0.830281 0.556124 6.282560
-0.856540 0.514656 6.282560
-0.880732 0.471950 6.282560
-0.902800 0.428108 6.282560
-0.922690 0.383236 6.282560
-0.940353 0.337442 6.282560
-0.955749 0.290837 6.282560
-0.968840 0.243532 6.282560
-0.979594 0.195642 6.282560
-0.987985 0.147282 6.282560
-0.993993 0.098569 6.282560
-0.997603 0.049619 6.282560
-0.998808 0.000552 6.282560
-0.997603 -0.048516 6.282560
-0.993992 -0.097466 6.282560
-0.987984 -0.146179 6.282560
-0.979592 -0.194539 6.282560
-0.968838 -0.242429 6.282560
-0.955747 -0.289733 6.282560
-0.940351 -0.336338 6.282560
-0.922686 -0.382132 6.282560
-0.902796 -0.427004 6.282560
-0.880728 -0.470846 6.282560
-0.856536 -0.513552 6.282560
-0.830277 -0.555019 6.282560
-0.802015 -0.595149 6.282560
-0.771818 -0.633843 6.282560
-0.739759 -0.671009 6.282560
-0.705915 -0.706557 6.282560
-0.670367 -0.740401 6.282560
-0.633202 -0.772461 6.282560
-0.594508 -0.802658 6.282560
-0.554379 -0.830921 6.282560
-0.512912 -0.857180 6.282560
-0.470206 -0.881373 6.282560
-0.426365 -0.903442 6.282560
-0.381493 -0.923333 6.282560
-0.335700 -0.940998 6.282560
-0.289095 -0.956395 6.282560
-0.241790 -0.969486 6.282560
-0.193901 -0.980241 6.282560
-0.145541 -0.988633 6.282560
-0.096828 -0.994642 6.282560
-0.047878 -0.998254 6.282560
0.001190 -0.999459 6.282560
0.050257 -0.998256 6.282560
0.099207 -0.994646 6.282560
0.147920 -0.988639 6.282560
0.196281 -0.980249 6.282560
0.244171 -0.969496 6.282560
0.291476 -0.956406 6.282560
0.338081 -0.941011 6.282560
0.383875 -0.923348 6.282560
0.428748 -0.903459 6.282560
0.472590 -0.881392 6.282560
0.515297 -0.857201 6.282560
0.556766 -0.830944 6.282560
0.596896 -0.802684 6.282560
0.635592 -0.772490 6.282560
0.672761 -0.740434 6.282560
0.708306 -0.706586 6.282560
0.742146 -0.671034 6.282560
0.774208 -0.633870 6.282560
0.804407 -0.595178 6.282560
0.832673 -0.555051 6.282560
0.858935 -0.513586 6.282560
0.883131 -0.470882 6.282560
0.905203 -0.427042 6.282560
0.925100 -0.382174 6.282560
0.942759 -0.336378 6.282560
0.958149 -0.289770 6.282560
0.971240 -0.242466 6.282560
0.981990 -0.194575 6.282560
0.990376 -0.146214 6.282560
0.996377 -0.097500 6.282560
0.999975 -0.048550 6.282560
1.001152 0.000519 6.282560
