t = 583.000000, L = 0.095716, A = 0.000704
t = 584.000000, L = 0.095765, A = 0.000705
t = 585.000000, L = 0.095814, A = 0.000706
t = 586.000000, L = 0.095862, A = 0.000706
t = 587.000000, L = 0.095911, A = 0.000707
t = 588.000000, L = 0.095960, A = 0.000708
t = 589.000000, L = 0.096008, A = 0.000709
t = 590.000000, L = 0.096057, A = 0.000709
t = 591.000000, L = 0.096105, A = 0.000710
t = 592.000000, L = 0.096153, A = 0.000711
t = 593.000000, L = 0.096202, A = 0.000711
t = 594.000000, L = 0.096250, A = 0.000712
t = 595.000000, L = 0.096298, A = 0.000713
t = 596.000000, L = 0.096346, A = 0.000714
t = 597.000000, L = 0.096394, A = 0.000714
t = 598.000000, L = 0.096442, A = 0.000715
t = 599.000000, L = 0.096490, A = 0.000716
t = 600.000000, L = 0.096537, A = 0.000716
t = 601.000000, L = 0.096585, A = 0.000717
t = 602.000000, L = 0.096633, A = 0.000718
t = 603.000000, L = 0.096680, A = 0.000718
t = 604.000000, L = 0.096728, A = 0.000719
t = 605.000000, L = 0.096775, A = 0.000720
t = 606.000000, L = 0.096822, A = 0.000721
t = 607.000000, L = 0.096870, A = 0.000721
t = 608.000000, L = 0.096917, A = 0.000722
t = 609.000000, L = 0.096964, A = 0.000723
t = 610.000000, L = 0.097011, A = 0.000723
t = 611.000000, L = 0.097058, A = 0.000724
t = 612.000000, L = 0.097105, A = 0.000725
t = 613.000000, L = 0.097152, A = 0.000725
t = 614.000000, L = 0.097198, A = 0.000726
t = 615.000000, L = 0.097245, A = 0.000727
t = 616.000000, L = 0.097292, A = 0.000727
t = 617.000000, L = 0.097338, A = 0.000728
t = 618.000000, L = 0.097385, A = 0.000729
t = 619.000000, L = 0.097431, A = 0.000730
t = 620.000000, L = 0.097478, A = 0.000730
t = 621.000000, L = 0.097524, A = 0.000731
t = 622.000000, L = 0.097570, A = 0.000732
t = 623.000000, L = 0.097616, A = 0.000732
t = 624.000000, L = 0.097662, A = 0.000733
t = 625.000000, L = 0.097708, A = 0.000734
t = 626.000000, L = 0.097754, A = 0.000734
t = 627.000000, L = 0.097800, A = 0.000735
t = 628.000000, L = 0.097846, A = 0.000736
t = 629.000000, L = 0.097892, A = 0.000736
t = 630.000000, L = 0.097938, A = 0.000737
t = 631.000000, L = 0.097983, A = 0.000738
t = 632.000000, L = 0.098029, A = 0.000738
t = 633.000000, L = 0.098074, A = 0.000739
t = 634.000000, L = 0.098120, A = 0.000740
t = 635.000000, L = 0.098165, A = 0.000740
t = 636.000000, L = 0.098211, A = 0.000741
t = 637.000000, L = 0.098256, A = 0.000742
t = 638.000000, L = 0.098301, A = 0.000743
t = 639.000000, L = 0.098346, A = 0.000743
t = 640.000000, L = 0.098391, A = 0.000744
t = 641.000000, L = 0.098436, A = 0.000745
t = 642.000000, L = 0.098481, A = 0.000745
t = 643.000000, L = 0.098526, A = 0.000746
t = 644.000000, L = 0.098571, A = 0.000747
t = 645.000000, L = 0.098616, A = 0.000747
t = 646.000000, L = 0.098660, A = 0.000748
t = 647.000000, L = 0.098705, A = 0.000749
t = 648.000000, L = 0.098750, A = 0.000749
t = 649.000000, L = 0.098794, A = 0.000750
t = 650.000000, L = 0.098839, A = 0.000751
t = 651.000000, L = 0.098883, A = 0.000751
t = 652.000000, L = 0.098927, A = 0.000752
t = 653.000000, L = 0.098971, A = 0.000753
t = 654.000000, L = 0.099016, A = 0.000753
t = 655.000000, L = 0.099060, A = 0.000754
t = 656.000000, L = 0.099104, A = 0.000755
t = 657.000000, L = 0.099148, A = 0.000755
t = 658.000000, L = 0.099192, A = 0.000756
t = 659.000000, L = 0.099236, A = 0.000757
t = 660.000000, L = 0.099280, A = 0.000757
t = 661.000000, L = 0.099323, A = 0.000758
t = 662.000000, L = 0.099367, A = 0.000759
t = 663.000000, L = 0.099411, A = 0.000759
t = 664.000000, L = 0.099454, A = 0.000760
t = 665.000000, L = 0.099498, A = 0.000761
t = 666.000000, L = 0.099541, A = 0.000761
t = 667.000000, L = 0.099585, A = 0.000762
t = 668.000000, L = 0.099628, A = 0.000763
t = 669.000000, L = 0.099671, A = 0.000763
t = 670.000000, L = 0.099715, A = 0.000764
t = 671.000000, L = 0.099758, A = 0.000764
t = 672.000000, L = 0.099801, A = 0.000765
t = 673.000000, L = 0.099844, A = 0.000766
t = 674.000000, L = 0.099887, A = 0.000766
t = 675.000000, L = 0.099930, A = 0.000767
t = 676.000000, L = 0.099973, A = 0.000768
t = 677.000000, L = 0.100016, A = 0.000768
t = 678.000000, L = 0.100058, A = 0.000769
t = 679.000000, L = 0.100101, A = 0.000770
t = 680.000000, L = 0.100144, A = 0.000770
t = 681.000000, L = 0.100186, A = 0.000771
t = 682.000000, L = 0.100229, A = 0.000772
t = 683.000000, L = 0.100271, A = 0.000772
t = 684.000000, L = 0.100314, A = 0.000773
t = 685.000000, L = 0.100356, A = 0.000774
t = 686.000000, L = 0.100398, A = 0.000774
t = 687.000000, L = 0.100441, A = 0.000775
t = 688.000000, L = 0.100483, A = 0.000776
t = 689.000000, L = 0.100525, A = 0.000776
t = 690.000000, L = 0.100567, A = 0.000777
t = 691.000000, L = 0.100609, A = 0.000777
t = 692.000000, L = 0.100651, A = 0.000778
t = 693.000000, L = 0.100693, A = 0.000779
t = 694.000000, L = 0.100735, A = 0.000779
t = 695.000000, L = 0.100777, A = 0.000780
t = 696.000000, L = 0.100818, A = 0.000781
t = 697.000000, L = 0.100860, A = 0.000781
t = 698.000000, L = 0.100902, A = 0.000782
t = 699.000000, L = 0.100943, A = 0.000783
t = 700.000000, L = 0.100985, A = 0.000783
t = 701.000000, L = 0.101026, A = 0.000784
t = 702.000000, L = 0.101068, A = 0.000785
t = 703.000000, L = 0.101109, A = 0.000785
t = 704.000000, L = 0.101150, A = 0.000786
t = 705.000000, L = 0.101192, A = 0.000786
t = 706.000000, L = 0.101233, A = 0.000787
t = 707.000000, L = 0.101274, A = 0.000788
t = 708.000000, L = 0.101315, A = 0.000788
t = 709.000000, L = 0.101356, A = 0.000789
t = 710.000000, L = 0.101397, A = 0.000790
t = 711.000000, L = 0.101438, A = 0.000790
t = 712.000000, L = 0.101479, A = 0.000791
t = 713.000000, L = 0.101520, A = 0.000792
t = 714.000000, L = 0.101560, A = 0.000792
t = 715.000000, L = 0.101601, A = 0.000793
t = 716.000000, L = 0.101642, A = 0.000793
t = 717.000000, L = 0.101682, A = 0.000794
t = 718.000000, L = 0.101723, A = 0.000795
t = 719.000000, L = 0.101763, A = 0.000795
t = 720.000000, L = 0.101804, A = 0.000796
t = 721.000000, L = 0.101844, A = 0.000797
t = 722.000000, L = 0.101885, A = 0.000797
t = 723.000000, L = 0.101925, A = 0.000798
t = 724.000000, L = 0.101965, A = 0.000798
t = 725.000000, L = 0.102005, A = 0.000799
t = 726.000000, L = 0.102045, A = 0.000800
t = 727.000000, L = 0.102085, A = 0.000800
t = 728.000000, L = 0.102126, A = 0.000801
t = 729.000000, L = 0.102165, A = 0.000802
t = 730.000000, L = 0.102205, A = 0.000802
t = 731.000000, L = 0.102245, A = 0.000803
t = 732.000000, L = 0.102285, A = 0.000803
t = 733.000000, L = 0.102325, A = 0.000804
t = 734.000000, L = 0.102365, A = 0.000805
t = 735.000000, L = 0.102404, A = 0.000805
t = 736.000000, L = 0.102444, A = 0.000806
t = 737.000000, L = 0.102483, A = 0.000806
t = 738.000000, L = 0.102523, A = 0.000807
t = 739.000000, L = 0.102562, A = 0.000808
t = 740.000000, L = 0.102602, A = 0.000808
t = 741.000000, L = 0.102641, A = 0.000809
t = 742.000000, L = 0.102681, A = 0.000810
t = 743.000000, L = 0.102720, A = 0.000810
t = 744.000000, L = 0.102759, A = 0.000811
t = 745.000000, L = 0.102798, A = 0.000811
t = 746.000000, L = 0.102837, A = 0.000812
t = 747.000000, L = 0.102876, A = 0.000813
t = 748.000000, L = 0.102915, A = 0.000813
t = 749.000000, L = 0.102954, A = 0.000814
t = 750.000000, L = 0.102993, A = 0.000814
t = 751.000000, L = 0.103032, A = 0.000815
t = 752.000000, L = 0.103071, A = 0.000816
t = 753.000000, L = 0.103110, A = 0.000816
t = 754.000000, L = 0.103148, A = 0.000817
t = 755.000000, L = 0.103187, A = 0.000818
t = 756.000000, L = 0.103226, A = 0.000818
t = 757.000000, L = 0.103264, A = 0.000819
t = 758.000000, L = 0.103303, A = 0.000819
t = 759.000000, L = 0.103341, A = 0.000820
t = 760.000000, L = 0.103380, A = 0.000821
t = 761.000000, L = 0.103418, A = 0.000821
t = 762.000000, L = 0.103456, A = 0.000822
t = 763.000000, L = 0.103495, A = 0.000822
t = 764.000000, L = 0.103533, A = 0.000823
t = 765.000000, L = 0.103571, A = 0.000824
t = 766.000000, L = 0.103609, A = 0.000824
t = 767.000000, L = 0.103647, A = 0.000825
t = 768.000000, L = 0.103685, A = 0.000825
t = 769.000000, L = 0.103723, A = 0.000826
t = 770.000000, L = 0.103761, A = 0.000827
t = 771.000000, L = 0.103799, A = 0.000827
t = 772.000000, L = 0.103837, A = 0.000828
t = 773.000000, L = 0.103875, A = 0.000828
t = 774.000000, L = 0.103913, A = 0.000829
t = 775.000000, L = 0.103951, A = 0.000830
t = 776.000000, L = 0.103988, A = 0.000830
t = 777.000000, L = 0.104026, A = 0.000831
t = 778.000000, L = 0.104063, A = 0.000831
t = 779.000000, L = 0.104101, A = 0.000832
t = 780.000000, L = 0.104138, A = 0.000833
t = 781.000000, L = 0.104176, A = 0.000833
t = 782.000000, L = 0.104213, A = 0.000834
t = 783.000000, L = 0.104251, A = 0.000834
t = 784.000000, L = 0.104288, A = 0.000835
t = 785.000000, L = 0.104325, A = 0.000836
t = 786.000000, L = 0.104362, A = 0.000836
t = 787.000000, L = 0.104400, A = 0.000837
t = 788.000000, L = 0.104437, A = 0.000837
t = 789.000000, L = 0.104474, A = 0.000838
t = 790.000000, L = 0.104511, A = 0.000838
t = 791.000000, L = 0.104548, A = 0.000839
t = 792.000000, L = 0.104585, A = 0.000840
t = 793.000000, L = 0.104622, A = 0.000840
t = 794.000000, L = 0.104658, A = 0.000841
t = 795.000000, L = 0.104695, A = 0.000841
t = 796.000000, L = 0.104732, A = 0.000842
t = 797.000000, L = 0.104769, A = 0.000843
t = 798.000000, L = 0.104805, A = 0.000843
t = 799.000000, L = 0.104842, A = 0.000844
t = 800.000000, L = 0.104879, A = 0.000844
t = 801.000000, L = 0.104915, A = 0.000845
t = 802.000000, L = 0.104952, A = 0.000845
t = 803.000000, L = 0.104988, A = 0.000846
t = 804.000000, L = 0.105024, A = 0.000847
t = 805.000000, L = 0.105061, A = 0.000847
t = 806.000000, L = 0.105097, A = 0.000848
t = 807.000000, L = 0.105133, A = 0.000848
t = 808.000000, L = 0.105170, A = 0.000849
t = 809.000000, L = 0.105206, A = 0.000850
t = 810.000000, L = 0.105242, A = 0.000850
t = 811.000000, L = 0.105278, A = 0.000851
t = 812.000000, L = 0.105314, A = 0.000851
t = 813.000000, L = 0.105350, A = 0.000852
t = 814.000000, L = 0.105386, A = 0.000852
t = 815.000000, L = 0.105422, A = 0.000853
t = 816.000000, L = 0.105458, A = 0.000854
t = 817.000000, L = 0.105494, A = 0.000854
t = 818.000000, L = 0.105530, A = 0.000855
t = 819.000000, L = 0.105565, A = 0.000855
t = 820.000000, L = 0.105601, A = 0.000856
t = 821.000000, L = 0.105637, A = 0.000856
t = 822.000000, L = 0.105672, A = 0.000857
t = 823.000000, L = 0.105708, A = 0.000858
t = 824.000000, L = 0.105743, A = 0.000858
t = 825.000000, L = 0.105779, A = 0.000859
t = 826.000000, L = 0.105814, A = 0.000859
t = 827.000000, L = 0.105850, A = 0.000860
t = 828.000000, L = 0.105885, A = 0.000860
t = 829.000000, L = 0.105920, A = 0.000861
t = 830.000000, L = 0.105956, A = 0.000862
t = 831.000000, L = 0.105991, A = 0.000862
t = 832.000000, L = 0.106026, A = 0.000863
t = 833.000000, L = 0.106061, A = 0.000863
t = 834.000000, L = 0.106096, A = 0.000864
t = 835.000000, L = 0.106132, A = 0.000864
t = 836.000000, L = 0.106167, A = 0.000865
t = 837.000000, L = 0.106202, A = 0.000866
t = 838.000000, L = 0.106237, A = 0.000866
t = 839.000000, L = 0.106271, A = 0.000867
t = 840.000000, L = 0.106306, A = 0.000867
t = 841.000000, L = 0.106341, A = 0.000868
t = 842.000000, L = 0.106376, A = 0.000868
t = 843.000000, L = 0.106411, A = 0.000869
t = 844.000000, L = 0.106445, A = 0.000870
t = 845.000000, L = 0.106480, A = 0.000870
t = 846.000000, L = 0.106515, A = 0.000871
t = 847.000000, L = 0.106549, A = 0.000871
t = 848.000000, L = 0.106584, A = 0.000872
t = 849.000000, L = 0.106618, A = 0.000872
t = 850.000000, L = 0.106653, A = 0.000873
t = 851.000000, L = 0.106687, A = 0.000873
t = 852.000000, L = 0.106722, A = 0.000874
t = 853.000000, L = 0.106756, A = 0.000875
t = 854.000000, L = 0.106790, A = 0.000875
t = 855.000000, L = 0.106825, A = 0.000876
t = 856.000000, L = 0.106859, A = 0.000876
t = 857.000000, L = 0.106893, A = 0.000877
t = 858.000000, L = 0.106927, A = 0.000877
t = 859.000000, L = 0.106961, A = 0.000878
t = 860.000000, L = 0.106995, A = 0.000879
t = 861.000000, L = 0.107029, A = 0.000879
t = 862.000000, L = 0.107063, A = 0.000880
t = 863.000000, L = 0.107097, A = 0.000880
t = 864.000000, L = 0.107131, A = 0.000881
t = 865.000000, L = 0.107165, A = 0.000881
t = 866.000000, L = 0.107199, A = 0.000882
t = 867.000000, L = 0.107233, A = 0.000882
t = 868.000000, L = 0.107266, A = 0.000883
t = 869.000000, L = 0.107300, A = 0.000883
t = 870.000000, L = 0.107334, A = 0.000884
t = 871.000000, L = 0.107368, A = 0.000885
t = 872.000000, L = 0.107401, A = 0.000885
t = 873.000000, L = 0.107435, A = 0.000886
t = 874.000000, L = 0.107468, A = 0.000886
t = 875.000000, L = 0.107502, A = 0.000887
t = 876.000000, L = 0.107535, A = 0.000887
t = 877.000000, L = 0.107569, A = 0.000888
t = 878.000000, L = 0.107602, A = 0.000888
t = 879.000000, L = 0.107635, A = 0.000889
t = 880.000000, L = 0.107669, A = 0.000890
t = 881.000000, L = 0.107702, A = 0.000890
t = 882.000000, L = 0.107735, A = 0.000891
t = 883.000000, L = 0.107768, A = 0.000891
t = 884.000000, L = 0.107801, A = 0.000892
t = 885.000000, L = 0.107834, A = 0.000892
t = 886.000000, L = 0.107868, A = 0.000893
t = 887.000000, L = 0.107901, A = 0.000893
t = 888.000000, L = 0.107934, A = 0.000894
t = 889.000000, L = 0.107967, A = 0.000894
t = 890.000000, L = 0.107999, A = 0.000895
t = 891.000000, L = 0.108032, A = 0.000896
t = 892.000000, L = 0.108065, A = 0.000896
t = 893.000000, L = 0.108098, A = 0.000897
t = 894.000000, L = 0.108131, A = 0.000897
t = 895.000000, L = 0.108163, A = 0.000898
t = 896.000000, L = 0.108196, A = 0.000898
t = 897.000000, L = 0.108229, A = 0.000899
t = 898.000000, L = 0.108261, A = 0.000899
t = 899.000000, L = 0.108294, A = 0.000900
t = 900.000000, L = 0.108327, A = 0.000900
t = 901.000000, L = 0.108359, A = 0.000901
t = 902.000000, L = 0.108392, A = 0.000901
t = 903.000000, L = 0.108424, A = 0.000902
t = 904.000000, L = 0.108456, A = 0.000903
t = 905.000000, L = 0.108489, A = 0.000903
t = 906.000000, L = 0.108521, A = 0.000904
t = 907.000000, L = 0.108553, A = 0.000904
t = 908.000000, L = 0.108586, A = 0.000905
t = 909.000000, L = 0.108618, A = 0.000905
t = 910.000000, L = 0.108650, A = 0.000906
t = 911.000000, L = 0.108682, A = 0.000906
t = 912.000000, L = 0.108714, A = 0.000907
t = 913.000000, L = 0.108746, A = 0.000907
t = 914.000000, L = 0.108779, A = 0.000908
t = 915.000000, L = 0.108811, A = 0.000908
t = 916.000000, L = 0.108842, A = 0.000909
t = 917.000000, L = 0.108874, A = 0.000909
t = 918.000000, L = 0.108906, A = 0.000910
t = 919.000000, L = 0.108938, A = 0.000911
t = 920.000000, L = 0.108970, A = 0.000911
t = 921.000000, L = 0.109002, A = 0.000912
t = 922.000000, L = 0.109034, A = 0.000912
t = 923.000000, L = 0.109065, A = 0.000913
t = 924.000000, L = 0.109097, A = 0.000913
t = 925.000000, L = 0.109129, A = 0.000914
t = 926.000000, L = 0.109160, A = 0.000914
t = 927.000000, L = 0.109192, A = 0.000915
t = 928.000000, L = 0.109223, A = 0.000915
t = 929.000000, L = 0.109255, A = 0.000916
t = 930.000000, L = 0.109286, A = 0.000916
t = 931.000000, L = 0.109318, A = 0.000917
t = 932.000000, L = 0.109349, A = 0.000917
t = 933.000000, L = 0.109381, A = 0.000918
t = 934.000000, L = 0.109412, A = 0.000918
t = 935.000000, L = 0.109443, A = 0.000919
t = 936.000000, L = 0.109475, A = 0.000919
t = 937.000000, L = 0.109506, A = 0.000920
t = 938.000000, L = 0.109537, A = 0.000920
t = 939.000000, L = 0.109568, A = 0.000921
t = 940.000000, L = 0.109599, A = 0.000922
t = 941.000000, L = 0.109630, A = 0.000922
t = 942.000000, L = 0.109662, A = 0.000923
t = 943.000000, L = 0.109693, A = 0.000923
t = 944.000000, L = 0.109724, A = 0.000924
t = 945.000000, L = 0.109755, A = 0.000924
t = 946.000000, L = 0.109785, A = 0.000925
t = 947.000000, L = 0.109816, A = 0.000925
t = 948.000000, L = 0.109847, A = 0.000926
t = 949.000000, L = 0.109878, A = 0.000926
t = 950.000000, L = 0.109909, A = 0.000927
t = 951.000000, L = 0.109940, A = 0.000927
t = 952.000000, L = 0.109970, A = 0.000928
t = 953.000000, L = 0.110001, A = 0.000928
t = 954.000000, L = 0.110032, A = 0.000929
t = 955.000000, L = 0.110062, A = 0.000929
t = 956.000000, L = 0.110093, A = 0.000930
t = 957.000000, L = 0.110124, A = 0.000930
t = 958.000000, L = 0.110154, A = 0.000931
t = 959.000000, L = 0.110185, A = 0.000931
t = 960.000000, L = 0.110215, A = 0.000932
t = 961.000000, L = 0.110245, A = 0.000932
t = 962.000000, L = 0.110276, A = 0.000933
t = 963.000000, L = 0.110306, A = 0.000933
t = 964.000000, L = 0.110337, A = 0.000934
t = 965.000000, L = 0.110367, A = 0.000934
t = 966.000000, L = 0.110397, A = 0.000935
t = 967.000000, L = 0.110427, A = 0.000935
t = 968.000000, L = 0.110458, A = 0.000936
t = 969.000000, L = 0.110488, A = 0.000936
t = 970.000000, L = 0.110518, A = 0.000937
t = 971.000000, L = 0.110548, A = 0.000937
t = 972.000000, L = 0.110578, A = 0.000938
t = 973.000000, L = 0.110608, A = 0.000938
t = 974.000000, L = 0.110638, A = 0.000939
t = 975.000000, L = 0.110668, A = 0.000939
t = 976.000000, L = 0.110698, A = 0.000940
t = 977.000000, L = 0.110728, A = 0.000941
t = 978.000000, L = 0.110758, A = 0.000941
t = 979.000000, L = 0.110788, A = 0.000942
t = 980.000000, L = 0.110818, A = 0.000942
t = 981.000000, L = 0.110847, A = 0.000943
t = 982.000000, L = 0.110877, A = 0.000943
t = 983.000000, L = 0.110907, A = 0.000944
t = 984.000000, L = 0.110937, A = 0.000944
t = 985.000000, L = 0.110966, A = 0.000945
t = 986.000000, L = 0.110996, A = 0.000945
t = 987.000000, L = 0.111025, A = 0.000946
t = 988.000000, L = 0.111055, A = 0.000946
t = 989.000000, L = 0.111085, A = 0.000947
t = 990.000000, L = 0.111114, A = 0.000947
t = 991.000000, L = 0.111144, A = 0.000948
t = 992.000000, L = 0.111173, A = 0.000948
t = 993.000000, L = 0.111202, A = 0.000949
t = 994.000000, L = 0.111232, A = 0.000949
t = 995.000000, L = 0.111261, A = 0.000950
t = 996.000000, L = 0.111291, A = 0.000950
t = 997.000000, L = 0.111320, A = 0.000951
t = 998.000000, L = 0.111349, A = 0.000951
t = 999.000000, L = 0.111378, A = 0.000952
t = 1000.000000, L = 0.111407, A = 0.000952
t = 1001.000000, L = 0.111437, A = 0.000953
t = 1002.000000, L = 0.111466, A = 0.000953
t = 1003.000000, L = 0.111495, A = 0.000954
t = 1004.000000, L = 0.111524, A = 0.000954
t = 1005.000000, L = 0.111553, A = 0.000954
t = 1006.000000, L = 0.111582, A = 0.000955
t = 1007.000000, L = 0.111611, A = 0.000955
t = 1008.000000, L = 0.111640, A = 0.000956
t = 1009.000000, L = 0.111669, A = 0.000956
t = 1010.000000, L = 0.111698, A = 0.000957
t = 1011.000000, L = 0.111727, A = 0.000957
t = 1012.000000, L = 0.111755, A = 0.000958
t = 1013.000000, L = 0.111784, A = 0.000958
t = 1014.000000, L = 0.111813, A = 0.000959
t = 1015.000000, L = 0.111842, A = 0.000959
t = 1016.000000, L = 0.111871, A = 0.000960
t = 1017.000000, L = 0.111899, A = 0.000960
t = 1018.000000, L = 0.111928, A = 0.000961
t = 1019.000000, L = 0.111956, A = 0.000961
t = 1020.000000, L = 0.111985, A = 0.000962
t = 1021.000000, L = 0.112014, A = 0.000962
t = 1022.000000, L = 0.112042, A = 0.000963
t = 1023.000000, L = 0.112071, A = 0.000963
t = 1024.000000, L = 0.112099, A = 0.000964
t = 1025.000000, L = 0.112128, A = 0.000964
t = 1026.000000, L = 0.112156, A = 0.000965
t = 1027.000000, L = 0.112184, A = 0.000965
t = 1028.000000, L = 0.112213, A = 0.000966
t = 1029.000000, L = 0.112241, A = 0.000966
t = 1030.000000, L = 0.112269, A = 0.000967
t = 1031.000000, L = 0.112298, A = 0.000967
t = 1032.000000, L = 0.112326, A = 0.000968
t = 1033.000000, L = 0.112354, A = 0.000968
t = 1034.000000, L = 0.112382, A = 0.000969
t = 1035.000000, L = 0.112410, A = 0.000969
t = 1036.000000, L = 0.112439, A = 0.000970
t = 1037.000000, L = 0.112467, A = 0.000970
t = 1038.000000, L = 0.112495, A = 0.000971
t = 1039.000000, L = 0.112523, A = 0.000971
t = 1040.000000, L = 0.112551, A = 0.000972
t = 1041.000000, L = 0.112579, A = 0.000972
t = 1042.000000, L = 0.112607, A = 0.000973
t = 1043.000000, L = 0.112635, A = 0.000973
t = 1044.000000, L = 0.112663, A = 0.000973
t = 1045.000000, L = 0.112690, A = 0.000974
t = 1046.000000, L = 0.112718, A = 0.000974
t = 1047.000000, L = 0.112746, A = 0.000975
t = 1048.000000, L = 0.112774, A = 0.000975
t = 1049.000000, L = 0.112802, A = 0.000976
t = 1050.000000, L = 0.112829, A = 0.000976
t = 1051.000000, L = 0.112857, A = 0.000977
t = 1052.000000, L = 0.112885, A = 0.000977
t = 1053.000000, L = 0.112912, A = 0.000978
t = 1054.000000, L = 0.112940, A = 0.000978
t = 1055.000000, L = 0.112968, A = 0.000979
t = 1056.000000, L = 0.112995, A = 0.000979
t = 1057.000000, L = 0.113023, A = 0.000980
t = 1058.000000, L = 0.113050, A = 0.000980
t = 1059.000000, L = 0.113078, A = 0.000981
t = 1060.000000, L = 0.113105, A = 0.000981
t = 1061.000000, L = 0.113132, A = 0.000982
t = 1062.000000, L = 0.113160, A = 0.000982
t = 1063.000000, L = 0.113187, A = 0.000983
t = 1064.000000, L = 0.113214, A = 0.000983
t = 1065.000000, L = 0.113242, A = 0.000983
t = 1066.000000, L = 0.113269, A = 0.000984
t = 1067.000000, L = 0.113296, A = 0.000984
t = 1068.000000, L = 0.113324, A = 0.000985
t = 1069.000000, L = 0.113351, A = 0.000985
t = 1070.000000, L = 0.113378, A = 0.000986
t = 1071.000000, L = 0.113405, A = 0.000986
t = 1072.000000, L = 0.113432, A = 0.000987
t = 1073.000000, L = 0.113459, A = 0.000987
t = 1074.000000, L = 0.113486, A = 0.000988
t = 1075.000000, L = 0.113513, A = 0.000988
t = 1076.000000, L = 0.113540, A = 0.000989
t = 1077.000000, L = 0.113567, A = 0.000989
t = 1078.000000, L = 0.113594, A = 0.000990
t = 1079.000000, L = 0.113621, A = 0.000990
t = 1080.000000, L = 0.113648, A = 0.000991
t = 1081.000000, L = 0.113675, A = 0.000991
t = 1082.000000, L = 0.113702, A = 0.000991
t = 1083.000000, L = 0.113729, A = 0.000992
t = 1084.000000, L = 0.113755, A = 0.000992
t = 1085.000000, L = 0.113782, A = 0.000993
t = 1086.000000, L = 0.113809, A = 0.000993
t = 1087.000000, L = 0.113836, A = 0.000994
t = 1088.000000, L = 0.113862, A = 0.000994
t = 1089.000000, L = 0.113889, A = 0.000995
t = 1090.000000, L = 0.113916, A = 0.000995
t = 1091.000000, L = 0.113942, A = 0.000996
t = 1092.000000, L = 0.113969, A = 0.000996
t = 1093.000000, L = 0.113995, A = 0.000997
t = 1094.000000, L = 0.114022, A = 0.000997
t = 1095.000000, L = 0.114048, A = 0.000997
t = 1096.000000, L = 0.114075, A = 0.000998
t = 1097.000000, L = 0.114101, A = 0.000998
t = 1098.000000, L = 0.114128, A = 0.000999
t = 1099.000000, L = 0.114154, A = 0.000999
t = 1100.000000, L = 0.114180, A = 0.001000
t = 1101.000000, L = 0.114207, A = 0.001000
t = 1102.000000, L = 0.114233, A = 0.001001
t = 1103.000000, L = 0.114259, A = 0.001001
t = 1104.000000, L = 0.114286, A = 0.001002
t = 1105.000000, L = 0.114312, A = 0.001002
t = 1106.000000, L = 0.114338, A = 0.001003
t = 1107.000000, L = 0.114364, A = 0.001003
t = 1108.000000, L = 0.114390, A = 0.001003
t = 1109.000000, L = 0.114416, A = 0.001004
t = 1110.000000, L = 0.114443, A = 0.001004
t = 1111.000000, L = 0.114469, A = 0.001005
t = 1112.000000, L = 0.114495, A = 0.001005
t = 1113.000000, L = 0.114521, A = 0.001006
t = 1114.000000, L = 0.114547, A = 0.001006
t = 1115.000000, L = 0.114573, A = 0.001007
t = 1116.000000, L = 0.114599, A = 0.001007
t = 1117.000000, L = 0.114625, A = 0.001008
t = 1118.000000, L = 0.114651, A = 0.001008
t = 1119.000000, L = 0.114676, A = 0.001008
t = 1120.000000, L = 0.114702, A = 0.001009
t = 1121.000000, L = 0.114728, A = 0.001009
t = 1122.000000, L = 0.114754, A = 0.001010
t = 1123.000000, L = 0.114780, A = 0.001010
t = 1124.000000, L = 0.114805, A = 0.001011
t = 1125.000000, L = 0.114831, A = 0.001011
t = 1126.000000, L = 0.114857, A = 0.001012
t = 1127.000000, L = 0.114882, A = 0.001012
t = 1128.000000, L = 0.114908, A = 0.001012
t = 1129.000000, L = 0.114934, A = 0.001013
t = 1130.000000, L = 0.114959, A = 0.001013
t = 1131.000000, L = 0.114985, A = 0.001014
t = 1132.000000, L = 0.115010, A = 0.001014
t = 1133.000000, L = 0.115036, A = 0.001015
t = 1134.000000, L = 0.115061, A = 0.001015
t = 1135.000000, L = 0.115087, A = 0.001016
t = 1136.000000, L = 0.115112, A = 0.001016
t = 1137.000000, L = 0.115138, A = 0.001017
t = 1138.000000, L = 0.115163, A = 0.001017
t = 1139.000000, L = 0.115189, A = 0.001017
t = 1140.000000, L = 0.115214, A = 0.001018
t = 1141.000000, L = 0.115239, A = 0.001018
t = 1142.000000, L = 0.115265, A = 0.001019
t = 1143.000000, L = 0.115290, A = 0.001019
t = 1144.000000, L = 0.115315, A = 0.001020
t = 1145.000000, L = 0.115340, A = 0.001020
t = 1146.000000, L = 0.115366, A = 0.001021
t = 1147.000000, L = 0.115391, A = 0.001021
t = 1148.000000, L = 0.115416, A = 0.001021
t = 1149.000000, L = 0.115441, A = 0.001022
t = 1150.000000, L = 0.115466, A = 0.001022
t = 1151.000000, L = 0.115491, A = 0.001023
t = 1152.000000, L = 0.115516, A = 0.001023
t = 1153.000000, L = 0.115541, A = 0.001024
t = 1154.000000, L = 0.115566, A = 0.001024
t = 1155.000000, L = 0.115591, A = 0.001025
t = 1156.000000, L = 0.115616, A = 0.001025
t = 1157.000000, L = 0.115641, A = 0.001025
t = 1158.000000, L = 0.115666, A = 0.001026
