0.012231 0.000035 0.077146
0.012196 0.000637 0.077146
0.012136 0.001236 0.077146
0.012060 0.001834 0.077146
0.011981 0.002432 0.077146
0.011892 0.003028 0.077146
0.011791 0.003622 0.077146
0.011651 0.004208 0.077146
0.011444 0.004774 0.077146
0.011148 0.005300 0.077146
0.010799 0.005791 0.077146
0.010443 0.006277 0.077146
0.010085 0.006762 0.077146
0.009725 0.007245 0.077146
0.009363 0.007727 0.077146
0.008998 0.008206 0.077146
0.008628 0.008682 0.077146
0.008255 0.009156 0.077146
0.007858 0.009609 0.077146
0.007424 0.010028 0.077146
0.006949 0.010399 0.077146
0.006436 0.010715 0.077146
0.005893 0.010976 0.077146
0.005329 0.011188 0.077146
0.004751 0.011362 0.077146
0.004167 0.011510 0.077146
0.003580 0.011644 0.077146
0.002991 0.011774 0.077146
0.002401 0.011898 0.077146
0.001810 0.012014 0.077146
0.001215 0.012112 0.077146
0.000617 0.012187 0.077146
0.000016 0.012230 0.077146
-0.000587 0.012239 0.077146
-0.001189 0.012210 0.077146
-0.001788 0.012146 0.077146
-0.002382 0.012046 0.077146
-0.002970 0.011913 0.077146
-0.003550 0.011749 0.077146
-0.004121 0.011556 0.077146
-0.004682 0.011335 0.077146
-0.005232 0.011088 0.077146
-0.005769 0.010816 0.077146
-0.006293 0.010518 0.077146
-0.006802 0.010195 0.077146
-0.007296 0.009849 0.077146
-0.007772 0.009479 0.077146
-0.008229 0.009087 0.077146
-0.008666 0.008672 0.077146
-0.009083 0.008237 0.077146
-0.009478 0.007781 0.077146
-0.009850 0.007307 0.077146
-0.010198 0.006815 0.077146
-0.010521 0.006306 0.077146
-0.010819 0.005783 0.077146
-0.011091 0.005245 0.077146
-0.011336 0.004694 0.077146
-0.011554 0.004132 0.077146
-0.011744 0.003560 0.077146
-0.011906 0.002980 0.077146
-0.012039 0.002392 0.077146
-0.012143 0.001798 0.077146
-0.012218 0.001200 0.077146
-0.012263 0.000599 0.077146
-0.012279 -0.000003 0.077146
-0.012265 -0.000606 0.077146
-0.012222 -0.001207 0.077146
-0.012149 -0.001805 0.077146
-0.012047 -0.002399 0.077146
-0.011916 -0.002988 0.077146
-0.011756 -0.003569 0.077146
-0.011568 -0.004141 0.077146
-0.011352 -0.004704 0.077146
-0.011108 -0.005255 0.077146
-0.010838 -0.005794 0.077146
-0.010541 -0.006319 0.077146
-0.010219 -0.006828 0.077146
-0.009873 -0.007321 0.077146
-0.009502 -0.007797 0.077146
-0.009109 -0.008253 0.077146
-0.008694 -0.008690 0.077146
-0.008257 -0.009106 0.077146
-0.007801 -0.009499 0.077146
-0.007326 -0.009870 0.077146
-0.006833 -0.010217 0.077146
-0.006324 -0.010540 0.077146
-0.005799 -0.010837 0.077146
-0.005261 -0.011107 0.077146
-0.004710 -0.011351 0.077146
-0.004147 -0.011568 0.077146
-0.003575 -0.011756 0.077146
-0.002994 -0.011916 0.077146
-0.002405 -0.012048 0.077146
-0.001811 -0.012150 0.077146
-0.001213 -0.012223 0.077146
-0.000612 -0.012266 0.077146
-0.000009 -0.012280 0.077146
0.000593 -0.012264 0.077146
0.001194 -0.012218 0.077146
0.001792 -0.012143 0.077146
0.002386 -0.012038 0.077146
0.002973 -0.011905 0.077146
0.003554 -0.011742 0.077146
0.004125 -0.011552 0.077146
0.004687 -0.011333 0.077146
0.005237 -0.011087 0.077146
0.005775 -0.010815 0.077146
0.006298 -0.010516 0.077146
0.006807 -0.010192 0.077146
0.007298 -0.009843 0.077146
0.007772 -0.009471 0.077146
0.008227 -0.009076 0.077146
0.008662 -0.008659 0.077146
0.009076 -0.008221 0.077146
0.009468 -0.007763 0.077146
0.009838 -0.007286 0.077146
0.010183 -0.006793 0.077146
0.010504 -0.006282 0.077146
0.010799 -0.005757 0.077146
0.011068 -0.005218 0.077146
0.011311 -0.004666 0.077146
0.011526 -0.004103 0.077146
0.011713 -0.003530 0.077146
0.011872 -0.002949 0.077146
0.012001 -0.002360 0.077146
0.012107 -0.001767 0.077146
0.012179 -0.001168 0.077146
0.012225 -0.000567 0.077146
0.012231 0.000035 0.077146
