0.021010 0.000000 1791.000000
0.020911 0.001060 1791.000000
0.020627 0.002086 1791.000000
0.020200 0.003061 1791.000000
0.019708 0.004005 1791.000000
0.019213 0.004948 1791.000000
0.018718 0.005890 1791.000000
0.018200 0.006820 1791.000000
0.017673 0.007745 1791.000000
0.017145 0.008669 1791.000000
0.016614 0.009592 1791.000000
0.016080 0.010513 1791.000000
0.015543 0.011432 1791.000000
0.015006 0.012351 1791.000000
0.014460 0.013265 1791.000000
0.013892 0.014165 1791.000000
0.013323 0.015065 1791.000000
0.012751 0.015963 1791.000000
0.012120 0.016820 1791.000000
0.011373 0.017579 1791.000000
0.010505 0.018195 1791.000000
0.009538 0.018639 1791.000000
0.008507 0.018906 1791.000000
0.007449 0.019025 1791.000000
0.006385 0.019070 1791.000000
0.005322 0.019113 1791.000000
0.004258 0.019155 1791.000000
0.003194 0.019171 1791.000000
0.002129 0.019177 1791.000000
0.001065 0.019183 1791.000000
-0.000000 0.019184 1791.000000
-0.001065 0.019183 1791.000000
-0.002129 0.019177 1791.000000
-0.003194 0.019171 1791.000000
-0.004258 0.019155 1791.000000
-0.005322 0.019113 1791.000000
-0.006385 0.019070 1791.000000
-0.007449 0.019025 1791.000000
-0.008507 0.018906 1791.000000
-0.009538 0.018639 1791.000000
-0.010505 0.018195 1791.000000
-0.011373 0.017579 1791.000000
-0.012120 0.016820 1791.000000
-0.012751 0.015963 1791.000000
-0.013323 0.015065 1791.000000
-0.013892 0.014165 1791.000000
-0.014460 0.013265 1791.000000
-0.015006 0.012351 1791.000000
-0.015543 0.011432 1791.000000
-0.016080 0.010513 1791.000000
-0.016614 0.009592 1791.000000
-0.017145 0.008669 1791.000000
-0.017673 0.007745 1791.000000
-0.018200 0.006820 1791.000000
-0.018718 0.005890 1791.000000
-0.019213 0.004948 1791.000000
-0.019708 0.004005 1791.000000
-0.020200 0.003061 1791.000000
-0.020627 0.002086 1791.000000
-0.020911 0.001060 1791.000000
-0.021010 0.000000 1791.000000
-0.020911 -0.001060 1791.000000
-0.020627 -0.002086 1791.000000
-0.020200 -0.003061 1791.000000
-0.019708 -0.004005 1791.000000
-0.019213 -0.004948 1791.000000
-0.018718 -0.005890 1791.000000
-0.018200 -0.006820 1791.000000
-0.017673 -0.007745 1791.000000
-0.017145 -0.008669 1791.000000
-0.016614 -0.009592 1791.000000
-0.016080 -0.010513 1791.000000
-0.015543 -0.011432 1791.000000
-0.015006 -0.012351 1791.000000
-0.014460 -0.013265 1791.000000
-0.013892 -0.014165 1791.000000
-0.013323 -0.015065 1791.000000
-0.012751 -0.015963 1791.000000
-0.012120 -0.016820 1791.000000
-0.011373 -0.017579 1791.000000
-0.010505 -0.018195 1791.000000
-0.009538 -0.018639 1791.000000
-0.008507 -0.018906 1791.000000
-0.007449 -0.019025 1791.000000
-0.006385 -0.019070 1791.000000
-0.005322 -0.019113 1791.000000
-0.004258 -0.019155 1791.000000
-0.003194 -0.019171 1791.000000
-0.002129 -0.019177 1791.000000
-0.001065 -0.019183 1791.000000
-0.000000 -0.019184 1791.000000
0.001065 -0.019183 1791.000000
0.002129 -0.019177 1791.000000
0.003194 -0.019171 1791.000000
0.004258 -0.019155 1791.000000
0.005322 -0.019113 1791.000000
0.006385 -0.019070 1791.000000
0.007449 -0.019025 1791.000000
0.008507 -0.018906 1791.000000
0.009538 -0.018639 1791.000000
0.010505 -0.018195 1791.000000
0.011373 -0.017579 1791.000000
0.012120 -0.016820 1791.000000
0.012751 -0.015963 1791.000000
0.013323 -0.015065 1791.000000
0.013892 -0.014165 1791.000000
0.014460 -0.013265 1791.000000
0.015006 -0.012351 1791.000000
0.015543 -0.011432 1791.000000
0.016080 -0.010513 1791.000000
0.016614 -0.009592 1791.000000
0.017145 -0.008669 1791.000000
0.017673 -0.007745 1791.000000
0.018200 -0.006820 1791.000000
0.018718 -0.005890 1791.000000
0.019213 -0.004948 1791.000000
0.019708 -0.004005 1791.000000
0.020200 -0.003061 1791.000000
0.020627 -0.002086 1791.000000
0.020911 -0.001060 1791.000000
0.021010 0.000000 1791.000000

